date,ticker,company,concept,open,high,low,close,volume,amount,turnover_rate
2024-09-16,002475,Luxshare Precision,AI硬件,111.41,113.47,108.11,110.78,174825076,19366902562.86,6.673
2024-09-17,002475,Luxshare Precision,AI硬件,111.79,115.32,111.08,112.54,166094638,18692420050.12,6.339
2024-09-18,002475,Luxshare Precision,AI硬件,110.58,112.74,108.23,110.39,178708418,19727873068.33,6.821
2024-09-19,002475,Luxshare Precision,AI硬件,115.18,117.78,112.48,114.52,201139890,23035323843.15,7.677
2024-09-20,002475,Luxshare Precision,AI硬件,113.62,116.73,112.67,114.23,158684985,18126856948.24,6.057
2024-09-23,002475,Luxshare Precision,AI硬件,113.38,115.48,110.58,113.76,186846948,21256097791.65,7.132
2024-09-24,002475,Luxshare Precision,AI硬件,115.13,116.85,111.57,114.03,167577004,19108974000.67,6.396
2024-09-25,002475,Luxshare Precision,AI硬件,110.51,112.81,107.53,110.19,170368245,18772693387.91,6.503
2024-09-26,002475,Luxshare Precision,AI硬件,108.86,111.64,106.83,109.93,148751887,16351874342.37,5.678
2024-09-27,002475,Luxshare Precision,AI硬件,111.79,113.9,110.55,111.12,190600348,21179675418.42,7.275
2024-09-30,002475,Luxshare Precision,AI硬件,110.25,112.53,107.68,109.6,186396468,20429933528.72,7.114
2024-10-01,002475,Luxshare Precision,AI硬件,111.33,114.02,110.52,111.02,167705807,18617898075.69,6.401
2024-10-02,002475,Luxshare Precision,AI硬件,106.91,107.82,105.92,106.49,168016937,17892080732.2,6.413
2024-10-03,002475,Luxshare Precision,AI硬件,105.84,108.53,104.09,105.8,192450382,20360559539.91,7.345
2024-10-04,002475,Luxshare Precision,AI硬件,105.14,107.24,103.57,105.67,182990638,19337078844.66,6.984
2024-10-07,002475,Luxshare Precision,AI硬件,105.13,107.96,102.58,106.24,125041867,13284479770.74,4.773
2024-10-08,002475,Luxshare Precision,AI硬件,102.82,105.74,100.9,104.08,144504900,15039764167.82,5.515
2024-10-09,002475,Luxshare Precision,AI硬件,101.4,105.05,99.99,103.32,198135727,20470984596.15,7.562
2024-10-10,002475,Luxshare Precision,AI硬件,104.84,105.31,104.06,104.79,177793979,18630784116.08,6.786
2024-10-11,002475,Luxshare Precision,AI硬件,109.87,112.67,107.44,109.93,186486148,20500498235.25,7.118
2024-10-14,002475,Luxshare Precision,AI硬件,111.8,112.34,109.63,111.59,223653737,24957912915.91,8.536
2024-10-15,002475,Luxshare Precision,AI硬件,115.78,116.9,114.5,116.21,186875544,21717567994.28,7.133
2024-10-16,002475,Luxshare Precision,AI硬件,113.18,115.21,110.76,112.7,237491899,26764876822.91,9.065
2024-10-17,002475,Luxshare Precision,AI硬件,112.77,114.7,112.09,113.68,197203922,22417969594.4,7.527
2024-10-18,002475,Luxshare Precision,AI硬件,118.38,119.46,116.08,117.46,178961715,21021226511.97,6.831
2024-10-21,002475,Luxshare Precision,AI硬件,122.12,123.74,118.96,122.23,157482360,19248485038.48,6.011
2024-10-22,002475,Luxshare Precision,AI硬件,125.29,126.47,124.89,125.28,162933454,20412681586.56,6.219
2024-10-23,002475,Luxshare Precision,AI硬件,122.05,123.63,118.58,121.51,151687309,18432095930.77,5.79
2024-10-24,002475,Luxshare Precision,AI硬件,129.35,131.15,125.98,128.42,151189543,19415581164.73,5.771
2024-10-25,002475,Luxshare Precision,AI硬件,124.4,128.19,121.81,124.98,176520383,22061442205.67,6.737
2024-10-28,002475,Luxshare Precision,AI硬件,125.19,126.69,124.01,125.95,174359509,21960030480.84,6.655
2024-10-29,002475,Luxshare Precision,AI硬件,130.49,132.63,128.06,130.47,212057107,27667753041.79,8.094
2024-10-30,002475,Luxshare Precision,AI硬件,126.18,128.69,125.62,126.92,194738726,24716957865.75,7.433
2024-10-31,002475,Luxshare Precision,AI硬件,136.24,139.71,132.71,135.46,207784427,28147023368.74,7.931
2024-11-01,002475,Luxshare Precision,AI硬件,136.41,138.16,134.28,136.16,180771153,24613673377.07,6.9
2024-11-04,002475,Luxshare Precision,AI硬件,136.0,138.92,134.66,135.12,167350814,22612633829.17,6.387
2024-11-05,002475,Luxshare Precision,AI硬件,137.6,139.73,135.3,137.62,193508878,26630534840.24,7.386
2024-11-06,002475,Luxshare Precision,AI硬件,134.05,136.63,133.05,134.06,166878199,22372367121.16,6.369
2024-11-07,002475,Luxshare Precision,AI硬件,134.51,137.47,133.8,134.71,150399668,20260125390.82,5.74
2024-11-08,002475,Luxshare Precision,AI硬件,133.19,134.94,131.79,132.29,180258630,23846852440.7,6.88
2024-11-11,002475,Luxshare Precision,AI硬件,131.02,132.38,127.8,131.72,205866177,27116730939.52,7.857
2024-11-12,002475,Luxshare Precision,AI硬件,123.72,125.1,121.12,124.37,224044606,27864341695.32,8.551
2024-11-13,002475,Luxshare Precision,AI硬件,124.98,127.05,123.49,125.31,180429678,22610101128.43,6.887
2024-11-14,002475,Luxshare Precision,AI硬件,129.16,132.49,126.66,127.71,160052667,20440371728.62,6.109
2024-11-15,002475,Luxshare Precision,AI硬件,128.61,129.25,126.72,128.56,194359632,24987494731.48,7.418
2024-11-18,002475,Luxshare Precision,AI硬件,127.92,128.32,124.45,127.48,198148139,25259299395.17,7.563
2024-11-19,002475,Luxshare Precision,AI硬件,127.36,128.13,124.88,125.9,206824374,26039111755.57,7.894
2024-11-20,002475,Luxshare Precision,AI硬件,127.42,129.34,125.9,127.28,153976206,19597390582.05,5.877
2024-11-21,002475,Luxshare Precision,AI硬件,126.95,129.57,125.36,128.16,173004208,22172657792.65,6.603
2024-11-22,002475,Luxshare Precision,AI硬件,122.07,123.56,120.68,121.68,154609506,18812868405.59,5.901
2024-11-25,002475,Luxshare Precision,AI硬件,116.45,119.72,113.6,117.37,155143197,18208613223.94,5.921
2024-11-26,002475,Luxshare Precision,AI硬件,115.32,117.11,114.07,115.88,198332396,22982865663.63,7.57
2024-11-27,002475,Luxshare Precision,AI硬件,110.48,112.28,108.46,109.83,187197808,20560727022.54,7.145
2024-11-28,002475,Luxshare Precision,AI硬件,107.86,111.38,105.1,108.76,141785961,15421196229.92,5.412
2024-11-29,002475,Luxshare Precision,AI硬件,112.91,115.21,109.85,112.43,192292692,21618745499.45,7.339
2024-12-02,002475,Luxshare Precision,AI硬件,114.62,115.75,112.95,114.61,224228274,25698100204.87,8.558
2024-12-03,002475,Luxshare Precision,AI硬件,122.49,123.66,121.07,121.9,145238250,17704219417.54,5.543
2024-12-04,002475,Luxshare Precision,AI硬件,123.36,124.72,120.15,123.97,176042221,21823505850.53,6.719
2024-12-05,002475,Luxshare Precision,AI硬件,127.27,129.65,124.22,126.72,187082355,23706361126.68,7.141
2024-12-06,002475,Luxshare Precision,AI硬件,121.13,123.02,120.02,120.52,181968790,21930478633.15,6.945
2024-12-09,002475,Luxshare Precision,AI硬件,119.78,122.33,117.25,119.4,189983800,22684349517.02,7.251
2024-12-10,002475,Luxshare Precision,AI硬件,114.99,118.44,113.68,116.28,223770998,26021113656.58,8.541
2024-12-11,002475,Luxshare Precision,AI硬件,113.6,115.46,111.28,114.2,165348336,18882220591.96,6.311
2024-12-12,002475,Luxshare Precision,AI硬件,109.15,110.67,108.29,109.54,181403686,19871240876.47,6.924
2024-12-13,002475,Luxshare Precision,AI硬件,109.91,111.84,109.17,109.88,223847822,24595814412.5,8.544
2024-12-16,002475,Luxshare Precision,AI硬件,109.65,111.72,107.74,109.29,169498484,18525013740.52,6.469
2024-12-17,002475,Luxshare Precision,AI硬件,110.19,112.47,107.38,110.92,173645547,19261174313.85,6.628
2024-12-18,002475,Luxshare Precision,AI硬件,110.19,110.92,108.7,110.28,193323464,21319089305.26,7.379
2024-12-19,002475,Luxshare Precision,AI硬件,110.66,111.23,109.56,110.39,208478046,23014076923.04,7.957
2024-12-20,002475,Luxshare Precision,AI硬件,109.14,112.12,107.5,109.6,233911154,25636271568.85,8.928
2024-12-23,002475,Luxshare Precision,AI硬件,107.52,110.36,106.01,108.62,179556344,19504027694.86,6.853
2024-12-24,002475,Luxshare Precision,AI硬件,108.72,111.28,107.75,108.42,145234195,15746711282.66,5.543
2024-12-25,002475,Luxshare Precision,AI硬件,107.86,110.61,106.09,107.38,231893387,24900600662.65,8.851
2024-12-26,002475,Luxshare Precision,AI硬件,108.62,110.05,106.49,108.15,128391007,13885696334.24,4.9
2024-12-27,002475,Luxshare Precision,AI硬件,110.04,110.75,107.94,108.83,173420601,18873018406.16,6.619
2024-12-30,002475,Luxshare Precision,AI硬件,102.33,105.14,100.12,102.99,206816031,21299509618.78,7.894
2024-12-31,002475,Luxshare Precision,AI硬件,99.74,100.25,97.55,99.45,227298884,22604871871.78,8.676
2025-01-01,002475,Luxshare Precision,AI硬件,99.41,101.45,97.58,99.11,187843991,18616602244.81,7.17
2025-01-02,002475,Luxshare Precision,AI硬件,100.22,101.71,97.92,100.75,177462854,17879708447.08,6.773
2025-01-03,002475,Luxshare Precision,AI硬件,104.88,105.47,102.3,104.44,184429134,19261070706.05,7.039
2025-01-06,002475,Luxshare Precision,AI硬件,104.62,107.14,103.44,104.05,187254313,19484320873.35,7.147
2025-01-07,002475,Luxshare Precision,AI硬件,102.75,105.36,100.55,103.56,142644955,14772513982.78,5.444
2025-01-08,002475,Luxshare Precision,AI硬件,98.99,99.64,96.56,99.33,191455886,19016372269.34,7.307
2025-01-09,002475,Luxshare Precision,AI硬件,105.67,107.97,104.76,106.22,165094169,17536928379.91,6.301
2025-01-10,002475,Luxshare Precision,AI硬件,103.48,105.71,102.6,103.06,235908334,24311667130.44,9.004
2025-01-13,002475,Luxshare Precision,AI硬件,105.05,106.83,102.81,104.36,172059730,17956769616.48,6.567
2025-01-14,002475,Luxshare Precision,AI硬件,105.89,108.29,103.45,107.36,221751467,23807555920.55,8.464
2025-01-15,002475,Luxshare Precision,AI硬件,107.91,109.4,106.91,107.9,177676618,19170891280.97,6.782
2025-01-16,002475,Luxshare Precision,AI硬件,106.94,109.05,105.1,107.9,149339810,16114269408.91,5.7
2025-01-17,002475,Luxshare Precision,AI硬件,101.56,103.39,99.29,101.63,162056157,16469934629.3,6.185
2025-01-20,002475,Luxshare Precision,AI硬件,96.02,97.22,94.16,96.63,210967021,20385452878.82,8.052
2025-01-21,002475,Luxshare Precision,AI硬件,97.78,98.41,95.91,97.81,171879445,16811129667.54,6.56
2025-01-22,002475,Luxshare Precision,AI硬件,93.48,95.53,91.52,93.29,182373318,17013460707.12,6.961
2025-01-23,002475,Luxshare Precision,AI硬件,92.37,93.49,91.11,92.65,191184050,17712475345.14,7.297
2025-01-24,002475,Luxshare Precision,AI硬件,93.4,95.37,91.96,93.83,226917147,21291926401.83,8.661
2025-01-27,002475,Luxshare Precision,AI硬件,97.65,100.0,96.96,98.8,213784010,21121812029.78,8.16
2025-01-28,002475,Luxshare Precision,AI硬件,104.83,105.76,102.3,104.85,189982551,19918773745.15,7.251
2025-01-29,002475,Luxshare Precision,AI硬件,99.43,102.48,98.68,100.47,141099587,14176066279.9,5.385
2025-01-30,002475,Luxshare Precision,AI硬件,96.4,97.86,95.91,96.68,185524859,17935725073.24,7.081
2025-01-31,002475,Luxshare Precision,AI硬件,98.56,99.69,96.66,97.82,195974946,19169313668.71,7.48
2025-02-03,002475,Luxshare Precision,AI硬件,97.45,97.83,95.52,97.26,205804310,20017329751.83,7.855
2025-02-04,002475,Luxshare Precision,AI硬件,97.42,100.34,96.65,98.08,203866232,19994373034.95,7.781
2025-02-05,002475,Luxshare Precision,AI硬件,99.62,101.34,98.66,98.97,166642690,16493030801.12,6.36
2025-02-06,002475,Luxshare Precision,AI硬件,99.4,101.12,97.64,99.74,194689550,19418078567.29,7.431
2025-02-07,002475,Luxshare Precision,AI硬件,100.71,101.34,99.57,100.73,160372048,16154564685.95,6.121
2025-02-10,002475,Luxshare Precision,AI硬件,97.72,98.76,95.46,97.33,185236836,18028700249.15,7.07
2025-02-11,002475,Luxshare Precision,AI硬件,99.47,100.51,97.85,99.87,255056570,25473421309.18,9.735
2025-02-12,002475,Luxshare Precision,AI硬件,98.89,100.62,97.87,98.77,169876774,16778396824.89,6.484
2025-02-13,002475,Luxshare Precision,AI硬件,100.27,101.26,98.55,100.56,180119544,18112231398.0,6.875
2025-02-14,002475,Luxshare Precision,AI硬件,101.24,102.27,99.51,101.46,196263610,19912123649.37,7.491
2025-02-17,002475,Luxshare Precision,AI硬件,98.04,99.63,96.96,97.98,174381169,17085957579.85,6.656
2025-02-18,002475,Luxshare Precision,AI硬件,96.17,96.89,94.19,94.89,165793472,15732407756.86,6.328
2025-02-19,002475,Luxshare Precision,AI硬件,93.07,94.82,91.87,93.07,146331223,13619756341.37,5.585
2025-02-20,002475,Luxshare Precision,AI硬件,94.88,96.2,92.19,94.57,170149541,16090533065.08,6.494
2025-02-21,002475,Luxshare Precision,AI硬件,91.0,92.8,89.5,91.28,154422577,14095412396.3,5.894
2025-02-24,002475,Luxshare Precision,AI硬件,90.81,91.66,88.84,91.32,220687218,20152615284.2,8.423
2025-02-25,002475,Luxshare Precision,AI硬件,92.96,94.36,90.32,91.33,188604325,17226020640.32,7.199
2025-02-26,002475,Luxshare Precision,AI硬件,90.8,91.71,88.35,90.58,190626890,17266681773.06,7.276
2025-02-27,002475,Luxshare Precision,AI硬件,92.02,92.43,91.22,91.78,147515840,13538789834.93,5.63
2025-02-28,002475,Luxshare Precision,AI硬件,93.7,96.11,91.35,93.81,237692758,22298689893.85,9.072
2025-03-03,002475,Luxshare Precision,AI硬件,95.99,98.32,93.71,96.1,190555170,18313240824.17,7.273
2025-03-04,002475,Luxshare Precision,AI硬件,94.98,97.09,92.73,94.21,157465371,14835178307.65,6.01
2025-03-05,002475,Luxshare Precision,AI硬件,92.48,93.89,90.05,91.95,188996215,17378595924.75,7.214
2025-03-06,002475,Luxshare Precision,AI硬件,93.22,94.13,91.71,92.37,180256361,16649937782.77,6.88
2025-03-07,002475,Luxshare Precision,AI硬件,88.61,90.63,86.43,88.03,227680012,20041717478.41,8.69
2025-03-10,002475,Luxshare Precision,AI硬件,86.86,87.26,85.9,86.39,169816328,14669753012.59,6.482
2025-03-11,002475,Luxshare Precision,AI硬件,84.89,85.71,84.28,85.29,171456296,14623625858.45,6.544
2025-03-12,002475,Luxshare Precision,AI硬件,84.51,86.49,83.29,84.48,232285018,19624168938.09,8.866
2025-03-13,002475,Luxshare Precision,AI硬件,85.59,86.47,83.36,85.13,152239271,12960584825.62,5.811
2025-03-14,002475,Luxshare Precision,AI硬件,84.33,86.1,82.27,84.59,160627621,13586932188.07,6.131
2025-03-17,002475,Luxshare Precision,AI硬件,83.64,85.62,82.0,83.56,232929515,19462788960.73,8.89
2025-03-18,002475,Luxshare Precision,AI硬件,82.67,83.52,81.05,82.93,176977812,14677265808.56,6.755
2025-03-19,002475,Luxshare Precision,AI硬件,81.63,83.66,80.7,82.04,208505856,17105979262.55,7.958
2025-03-20,002475,Luxshare Precision,AI硬件,82.79,83.2,80.63,81.9,197091865,16141831119.7,7.523
2025-03-21,002475,Luxshare Precision,AI硬件,82.05,84.34,80.42,82.33,159867508,13161687372.41,6.102
2025-03-24,002475,Luxshare Precision,AI硬件,80.97,82.33,79.42,80.66,212126992,17111050352.37,8.096
2025-03-25,002475,Luxshare Precision,AI硬件,84.05,85.18,82.93,83.95,170053375,14275281432.17,6.491
2025-03-26,002475,Luxshare Precision,AI硬件,85.53,87.37,83.38,84.99,183694404,15612378626.55,7.011
2025-03-27,002475,Luxshare Precision,AI硬件,87.4,88.0,85.62,86.59,279576597,24209186621.22,10.671
2025-03-28,002475,Luxshare Precision,AI硬件,83.99,85.64,83.11,83.71,177465373,14854770567.9,6.773
2025-03-31,002475,Luxshare Precision,AI硬件,82.47,84.25,80.34,82.68,176399009,14584888472.35,6.733
2025-04-01,002475,Luxshare Precision,AI硬件,83.48,84.1,81.94,83.64,169019621,14136419123.3,6.451
2025-04-02,002475,Luxshare Precision,AI硬件,83.31,84.88,83.06,83.55,172617150,14421657081.56,6.588
2025-04-03,002475,Luxshare Precision,AI硬件,81.3,82.6,79.92,82.02,172864765,14177976458.6,6.598
2025-04-04,002475,Luxshare Precision,AI硬件,81.36,83.69,80.98,81.69,159204618,13005529615.25,6.077
2025-04-07,002475,Luxshare Precision,AI硬件,81.13,82.46,79.71,80.84,171436922,13858247310.33,6.543
2025-04-08,002475,Luxshare Precision,AI硬件,81.29,83.26,79.81,81.37,189418338,15412612136.81,7.23
2025-04-09,002475,Luxshare Precision,AI硬件,83.79,84.83,81.55,83.08,176384786,14653684618.0,6.732
2025-04-10,002475,Luxshare Precision,AI硬件,85.88,88.38,85.12,87.06,164086278,14285885855.58,6.263
2025-04-11,002475,Luxshare Precision,AI硬件,82.8,84.79,81.85,83.04,196914850,16351027837.98,7.516
2025-04-14,002475,Luxshare Precision,AI硬件,87.2,89.9,85.73,87.85,185373587,16284307849.92,7.075
2025-04-15,002475,Luxshare Precision,AI硬件,88.34,89.43,85.83,87.85,219228804,19259142086.61,8.368
2025-04-16,002475,Luxshare Precision,AI硬件,93.29,95.53,90.71,92.65,187374991,17359679209.43,7.152
2025-04-17,002475,Luxshare Precision,AI硬件,90.53,91.21,88.37,90.59,151928857,13762721647.83,5.799
2025-04-18,002475,Luxshare Precision,AI硬件,90.79,92.58,89.51,90.27,190626350,17207070894.15,7.276
2025-04-21,002475,Luxshare Precision,AI硬件,94.02,95.57,90.84,92.41,139930778,12931052205.45,5.341
2025-04-22,002475,Luxshare Precision,AI硬件,93.4,95.3,92.36,94.31,198704459,18738881384.75,7.584
2025-04-23,002475,Luxshare Precision,AI硬件,96.31,97.31,93.17,95.32,202811629,19331389348.26,7.741
2025-04-24,002475,Luxshare Precision,AI硬件,94.83,95.82,92.8,93.62,204909799,19182683993.62,7.821
2025-04-25,002475,Luxshare Precision,AI硬件,92.27,94.88,91.83,92.56,172961562,16008647757.21,6.602
2025-04-28,002475,Luxshare Precision,AI硬件,93.52,95.83,91.2,95.16,222344357,21158986659.03,8.486
2025-04-29,002475,Luxshare Precision,AI硬件,98.96,99.58,96.94,98.92,211805314,20951004742.13,8.084
2025-04-30,002475,Luxshare Precision,AI硬件,97.23,99.35,96.37,97.19,167234753,16253382712.58,6.383
2025-05-01,002475,Luxshare Precision,AI硬件,99.64,101.93,97.43,98.37,199749356,19649717419.32,7.624
2025-05-02,002475,Luxshare Precision,AI硬件,98.34,99.92,96.71,98.17,173179175,17001026720.73,6.61
2025-05-05,002475,Luxshare Precision,AI硬件,97.44,97.75,95.04,97.1,171923586,16693977653.16,6.562
2025-05-06,002475,Luxshare Precision,AI硬件,99.1,100.4,96.95,98.96,170593437,16881926141.98,6.511
2025-05-07,002475,Luxshare Precision,AI硬件,96.76,98.07,94.93,95.66,158215593,15134921513.3,6.039
2025-05-08,002475,Luxshare Precision,AI硬件,92.42,95.73,91.42,93.76,150192104,14081273046.71,5.733
2025-05-09,002475,Luxshare Precision,AI硬件,97.6,99.82,95.1,97.78,195897513,19155018202.1,7.477
2025-05-12,002475,Luxshare Precision,AI硬件,100.11,101.7,99.68,100.13,165230557,16544540217.06,6.307
2025-05-13,002475,Luxshare Precision,AI硬件,103.0,104.73,102.33,103.55,184713881,19126988717.31,7.05
2025-05-14,002475,Luxshare Precision,AI硬件,105.34,107.49,103.19,105.48,183615475,19367832828.07,7.008
2025-05-15,002475,Luxshare Precision,AI硬件,103.6,104.93,101.34,103.61,224816726,23292443357.4,8.581
2025-05-16,002475,Luxshare Precision,AI硬件,102.74,105.5,100.56,102.89,168077589,17294001269.62,6.415
2025-05-19,002475,Luxshare Precision,AI硬件,104.26,105.63,102.31,105.12,190419877,20017186857.14,7.268
2025-05-20,002475,Luxshare Precision,AI硬件,108.68,110.57,106.16,107.18,293280104,31433285583.67,11.194
2025-05-21,002475,Luxshare Precision,AI硬件,106.6,108.48,105.25,106.62,157922764,16838498939.68,6.028
2025-05-22,002475,Luxshare Precision,AI硬件,107.21,109.81,105.33,108.13,175500604,18976749470.19,6.698
2025-05-23,002475,Luxshare Precision,AI硬件,103.99,105.09,101.15,103.18,180778213,18652855895.85,6.9
2025-05-26,002475,Luxshare Precision,AI硬件,106.72,108.08,104.94,106.74,180317046,19246793231.73,6.882
2025-05-27,002475,Luxshare Precision,AI硬件,106.21,108.55,103.62,106.25,147905014,15715338344.86,5.645
2025-05-28,002475,Luxshare Precision,AI硬件,106.14,107.95,103.26,105.82,164321193,17387879307.06,6.272
2025-05-29,002475,Luxshare Precision,AI硬件,108.06,109.86,107.09,107.96,165228503,17837380227.21,6.306
2025-05-30,002475,Luxshare Precision,AI硬件,107.89,111.53,107.52,109.11,182367809,19898432620.93,6.961
2025-06-02,002475,Luxshare Precision,AI硬件,108.94,109.57,106.7,108.84,176841258,19246761656.87,6.75
2025-06-03,002475,Luxshare Precision,AI硬件,107.37,109.01,104.77,107.96,170409609,18397023437.91,6.504
2025-06-04,002475,Luxshare Precision,AI硬件,105.53,108.2,103.73,105.48,191017336,20148908807.76,7.291
2025-06-05,002475,Luxshare Precision,AI硬件,109.42,111.45,107.12,109.2,212139848,23164856455.58,8.097
2025-06-06,002475,Luxshare Precision,AI硬件,109.05,110.93,106.51,109.26,189545870,20709819538.34,7.235
2025-06-09,002475,Luxshare Precision,AI硬件,110.09,112.3,107.55,111.0,206754892,22950418585.81,7.891
2025-06-10,002475,Luxshare Precision,AI硬件,109.04,109.99,107.18,109.23,209991841,22936673041.45,8.015
2025-06-11,002475,Luxshare Precision,AI硬件,109.24,111.08,106.94,109.83,172186171,18910564563.83,6.572
2025-06-12,002475,Luxshare Precision,AI硬件,111.92,114.59,111.29,112.09,185944416,20843372088.79,7.097
2025-06-13,002475,Luxshare Precision,AI硬件,108.49,109.96,107.75,109.35,267951220,29300865665.8,10.227
2025-06-16,002475,Luxshare Precision,AI硬件,116.28,116.79,113.91,115.32,154942836,17868161854.16,5.914
2025-06-17,002475,Luxshare Precision,AI硬件,118.05,120.41,116.67,118.68,235245322,27919626802.02,8.979
2025-06-18,002475,Luxshare Precision,AI硬件,115.01,116.61,113.02,115.06,201538615,23189755981.03,7.692
2025-06-19,002475,Luxshare Precision,AI硬件,117.03,117.53,114.35,115.3,189598795,21860494158.88,7.237
2025-06-20,002475,Luxshare Precision,AI硬件,111.93,115.42,111.04,112.72,184722210,20821157227.96,7.05
2025-06-23,002475,Luxshare Precision,AI硬件,118.1,118.98,116.79,117.88,155600636,18341877923.1,5.939
2025-06-24,002475,Luxshare Precision,AI硬件,119.76,124.46,118.82,121.61,193379557,23516914600.49,7.381
2025-06-25,002475,Luxshare Precision,AI硬件,122.12,124.28,118.0,120.83,147612511,17836542869.65,5.634
2025-06-26,002475,Luxshare Precision,AI硬件,112.91,114.19,111.81,113.27,157019528,17786326844.5,5.993
2025-06-27,002475,Luxshare Precision,AI硬件,117.42,119.51,116.33,117.32,189623929,22246058111.37,7.238
2025-06-30,002475,Luxshare Precision,AI硬件,115.72,116.9,112.74,116.48,151392677,17634539224.06,5.778
2025-07-01,002475,Luxshare Precision,AI硬件,111.67,112.55,109.18,111.69,231054746,25805867775.76,8.819
2025-07-02,002475,Luxshare Precision,AI硬件,111.41,113.3,110.57,112.49,163370876,18377451249.46,6.236
2025-07-03,002475,Luxshare Precision,AI硬件,111.6,112.44,108.5,110.73,163128342,18062943334.09,6.226
2025-07-04,002475,Luxshare Precision,AI硬件,110.04,112.86,108.18,109.54,203504787,22292102993.1,7.767
2025-07-07,002475,Luxshare Precision,AI硬件,112.18,113.66,111.71,112.25,158069593,17742837651.8,6.033
2025-07-08,002475,Luxshare Precision,AI硬件,116.82,119.45,114.46,115.71,187478462,21692692119.53,7.156
2025-07-09,002475,Luxshare Precision,AI硬件,110.81,114.44,108.84,111.95,182163985,20392742513.08,6.953
2025-07-10,002475,Luxshare Precision,AI硬件,111.77,114.45,110.53,111.44,185948864,20721742064.72,7.097
2025-07-11,002475,Luxshare Precision,AI硬件,110.42,112.44,109.97,110.41,197015307,21751724029.68,7.52
2025-07-14,002475,Luxshare Precision,AI硬件,103.25,106.23,100.64,103.75,223209047,23158983310.89,8.519
2025-07-15,002475,Luxshare Precision,AI硬件,101.86,104.08,100.48,102.34,171384734,17539815990.98,6.541
2025-07-16,002475,Luxshare Precision,AI硬件,101.32,103.73,99.91,101.68,176126886,17908554082.56,6.722
2025-07-17,002475,Luxshare Precision,AI硬件,103.08,105.2,100.76,103.19,183796018,18965110339.02,7.015
2025-07-18,002475,Luxshare Precision,AI硬件,101.5,102.53,99.42,101.94,241955231,24665878210.2,9.235
2025-07-21,002475,Luxshare Precision,AI硬件,98.08,99.26,96.5,97.17,157348734,15289611049.81,6.006
2025-07-22,002475,Luxshare Precision,AI硬件,98.22,100.13,96.58,97.13,198471022,19278184872.8,7.575
2025-07-23,002475,Luxshare Precision,AI硬件,97.19,98.71,96.75,97.1,173446235,16841836047.91,6.62
2025-07-24,002475,Luxshare Precision,AI硬件,100.39,102.66,98.31,99.66,174048652,17345765778.7,6.643
2025-07-25,002475,Luxshare Precision,AI硬件,97.04,97.97,95.83,97.18,193633897,18817251368.49,7.391
2025-07-28,002475,Luxshare Precision,AI硬件,100.53,103.06,97.04,99.54,179617594,17879658212.4,6.856
2025-07-29,002475,Luxshare Precision,AI硬件,97.52,98.8,97.17,97.51,172277681,16799117828.22,6.575
2025-07-30,002475,Luxshare Precision,AI硬件,98.26,98.88,97.71,98.16,175542542,17231301149.99,6.7
2025-07-31,002475,Luxshare Precision,AI硬件,93.93,95.17,92.95,94.06,171577388,16139249550.31,6.549
2025-08-01,002475,Luxshare Precision,AI硬件,91.03,92.19,90.25,91.07,173731606,15821863646.68,6.631
2025-08-04,002475,Luxshare Precision,AI硬件,87.5,88.8,87.23,87.62,161303496,14133893023.11,6.157
2025-08-05,002475,Luxshare Precision,AI硬件,85.65,87.04,84.68,86.01,165509516,14235903898.48,6.317
2025-08-06,002475,Luxshare Precision,AI硬件,87.76,89.2,85.49,87.57,165583673,14499481153.23,6.32
2025-08-07,002475,Luxshare Precision,AI硬件,87.62,89.48,85.75,87.33,198938969,17373147925.1,7.593
2025-08-08,002475,Luxshare Precision,AI硬件,89.35,90.95,88.19,89.97,178269953,16038863195.8,6.804
2025-08-11,002475,Luxshare Precision,AI硬件,87.06,87.82,85.9,87.04,225629952,19639103610.56,8.612
2025-08-12,002475,Luxshare Precision,AI硬件,87.59,88.65,85.94,88.0,195470712,17201857702.34,7.461
2025-08-13,002475,Luxshare Precision,AI硬件,86.13,87.8,83.26,84.55,182427990,15423465749.72,6.963
2025-08-14,002475,Luxshare Precision,AI硬件,85.8,88.35,85.3,86.75,181313502,15729224901.41,6.92
2025-08-15,002475,Luxshare Precision,AI硬件,86.75,88.82,86.35,86.82,174680540,15166576523.91,6.667
2025-08-18,002475,Luxshare Precision,AI硬件,82.81,84.9,82.09,82.65,196347786,16228912269.25,7.494
2025-08-19,002475,Luxshare Precision,AI硬件,84.19,86.24,83.16,84.73,190997787,16183756076.36,7.29
2025-08-20,002475,Luxshare Precision,AI硬件,84.33,85.53,81.38,83.05,155767000,12937111323.12,5.945
2025-08-21,002475,Luxshare Precision,AI硬件,85.43,87.36,84.69,85.58,210725015,18033181496.81,8.043
2025-08-22,002475,Luxshare Precision,AI硬件,88.88,91.65,87.97,89.35,200577239,17921440098.97,7.656
2025-08-25,002475,Luxshare Precision,AI硬件,88.58,89.35,86.87,88.84,199082182,17686590660.01,7.599
2025-08-26,002475,Luxshare Precision,AI硬件,86.44,87.92,85.75,86.66,165361275,14330963506.48,6.311
2025-08-27,002475,Luxshare Precision,AI硬件,86.28,88.34,85.15,86.37,152884755,13204415934.8,5.835
2025-08-28,002475,Luxshare Precision,AI硬件,82.06,84.48,81.08,83.39,180467458,15050073900.01,6.888
