date,ticker,open,high,low,close,volume,amount
2025-08-06,1299.HK,94.0,95.7,92.95,93.88,79091382,7424836775.66
2025-08-07,1299.HK,93.19,93.84,92.58,93.3,85133314,7943175251.48
2025-08-08,1299.HK,95.26,96.59,93.72,96.16,91994206,8845747210.7
2025-08-11,1299.HK,98.41,99.35,97.11,98.08,88152291,8645596803.09
2025-08-12,1299.HK,99.71,101.84,98.56,99.61,92571168,9221446269.3
2025-08-13,1299.HK,99.07,100.59,97.83,98.94,77742406,7691485052.04
2025-08-14,1299.HK,100.07,102.45,97.73,100.42,83185877,8353664503.11
2025-08-15,1299.HK,99.22,101.89,97.94,99.62,90171523,8983196455.89
2025-08-18,1299.HK,105.25,106.35,103.03,105.16,86810516,9128912148.78
2025-08-19,1299.HK,103.15,103.96,100.85,103.31,76454351,7898215769.73
2025-08-20,1299.HK,105.54,107.76,103.37,105.18,94126174,9900598172.61
2025-08-21,1299.HK,106.25,107.55,104.36,106.95,86605539,9262297875.69
2025-08-22,1299.HK,108.45,109.34,105.49,107.87,89757353,9681723754.62
2025-08-25,1299.HK,106.25,107.99,105.41,106.64,94723787,10101151230.87
2025-08-26,1299.HK,107.84,109.56,105.79,107.3,121003041,12983083931.73
2025-08-27,1299.HK,106.47,109.18,105.11,106.82,91607526,9785935017.33
2025-08-28,1299.HK,106.31,107.02,104.29,105.78,103236809,10920119326.82
2025-08-29,1299.HK,106.68,107.96,105.28,106.87,84100588,8988216869.86
2025-09-01,1299.HK,110.92,112.13,107.84,109.45,100391415,10987588015.03
2025-09-02,1299.HK,109.54,112.94,108.56,110.88,92478529,10253653048.02
2025-09-03,1299.HK,113.03,115.82,110.32,113.25,106834926,12099125949.98
2025-09-04,1299.HK,114.36,116.94,113.3,114.24,83881742,9582548925.42
2025-09-05,1299.HK,115.14,117.51,113.9,114.94,90240995,10371850445.95
2025-09-08,1299.HK,113.05,114.78,111.47,112.83,90131088,10169314939.2
2025-09-09,1299.HK,113.07,113.59,112.68,113.11,95592083,10812867070.11
2025-09-10,1299.HK,113.85,114.38,111.89,113.24,93563467,10594986745.29
2025-09-11,1299.HK,115.69,117.29,113.31,115.57,82901223,9581258664.82
2025-09-12,1299.HK,117.97,120.1,117.04,118.42,113197722,13404896170.49
2025-09-15,1299.HK,119.07,120.46,115.75,117.38,98319746,11540392450.93
2025-09-16,1299.HK,116.66,117.57,115.08,116.7,93538121,10915855862.62
2025-09-17,1299.HK,115.46,116.41,113.19,115.27,102204576,11780617666.37
2025-09-18,1299.HK,113.25,114.87,110.06,112.52,89325233,10051180112.67
2025-09-19,1299.HK,115.13,118.24,114.68,115.92,92033457,10668593857.33
2025-09-22,1299.HK,118.26,120.62,116.64,118.33,110081472,13026239327.87
2025-09-23,1299.HK,120.27,122.36,118.41,119.59,93977681,11238953615.18
2025-09-24,1299.HK,120.34,121.93,118.37,119.97,88169905,10577305772.0
2025-09-25,1299.HK,120.29,123.04,117.79,120.61,95463129,11514142858.15
2025-09-26,1299.HK,123.49,124.74,122.28,123.62,83461692,10317195500.42
2025-09-29,1299.HK,120.53,122.71,118.63,120.42,90524320,10901128866.98
2025-09-30,1299.HK,123.27,124.93,120.08,122.6,76836556,9419900982.66
2025-10-01,1299.HK,125.57,129.04,125.18,126.74,113622122,14399963371.76
2025-10-02,1299.HK,126.14,127.85,125.32,126.54,82515339,10441873514.56
2025-10-03,1299.HK,127.86,129.51,126.99,128.28,83457723,10705554502.95
2025-10-06,1299.HK,128.94,131.57,126.55,130.36,94012507,12255668804.64
2025-10-07,1299.HK,131.44,133.02,128.93,131.61,87116677,11465359525.86
2025-10-08,1299.HK,135.37,137.51,132.5,134.91,89153072,12027560301.56
2025-10-09,1299.HK,135.76,137.27,134.31,136.39,122423894,16697281160.02
2025-10-10,1299.HK,137.67,140.31,135.53,139.57,88168437,12305632495.93
2025-10-13,1299.HK,137.72,139.63,135.5,137.99,96269049,13284562024.35
2025-10-14,1299.HK,142.57,143.69,141.15,143.08,98036254,14027115930.29
2025-10-15,1299.HK,142.54,145.9,139.6,142.12,89322033,12694497725.47
2025-10-16,1299.HK,145.44,146.08,140.8,143.74,92001670,13223944311.82
2025-10-17,1299.HK,145.15,148.62,142.61,145.12,82227931,11932855053.72
2025-10-20,1299.HK,142.79,145.04,139.83,142.51,104994194,14962547568.82
2025-10-21,1299.HK,145.17,148.78,144.29,145.42,92152763,13400396993.24
2025-10-22,1299.HK,146.65,149.29,144.42,146.45,78981906,11566897590.21
2025-10-23,1299.HK,146.93,148.14,145.46,147.49,97723151,14413082325.26
2025-10-24,1299.HK,148.51,150.21,146.82,148.67,106141008,15780262183.75
2025-10-27,1299.HK,146.23,147.55,144.57,146.44,91201459,13355427709.94
2025-10-28,1299.HK,144.29,145.51,142.12,143.02,80899604,11570217687.37
2025-10-29,1299.HK,138.24,140.99,135.3,137.59,84341996,11604570808.37
2025-10-30,1299.HK,140.28,142.31,137.25,139.66,83063857,11600393508.96
2025-10-31,1299.HK,138.5,140.72,134.81,137.64,81616750,11233832162.38
2025-11-03,1299.HK,139.14,142.27,137.42,138.39,101209196,14006684941.93
2025-11-04,1299.HK,141.31,142.85,138.98,142.19,74786131,10633639590.13
2025-11-05,1299.HK,142.0,144.87,139.83,141.79,85074350,12062872380.35
2025-11-06,1299.HK,144.13,146.59,142.95,145.54,90919566,13232506853.21
2025-11-07,1299.HK,147.77,150.88,147.11,148.16,92814667,13751064507.77
2025-11-10,1299.HK,150.33,153.61,148.88,149.82,78595207,11774886346.15
2025-11-11,1299.HK,146.71,149.23,144.15,146.68,88459646,12975239331.19
2025-11-12,1299.HK,148.11,150.72,147.5,148.34,78592529,11658195405.35
2025-11-13,1299.HK,149.32,150.39,146.72,148.72,85922658,12778811451.1
2025-11-14,1299.HK,145.03,149.23,143.6,146.75,94712750,13899490571.27
2025-11-17,1299.HK,146.57,148.59,144.35,146.4,134323721,19664352996.58
2025-11-18,1299.HK,153.21,154.44,149.88,151.67,86828025,13168823290.7
2025-11-19,1299.HK,150.43,151.64,147.94,148.42,101849296,15116078781.1
2025-11-20,1299.HK,149.14,149.69,145.12,148.68,103212206,15345634129.42
2025-11-21,1299.HK,147.64,149.6,144.32,148.17,92505323,13706471927.21
2025-11-24,1299.HK,148.31,152.34,144.77,149.69,84429129,12638604129.71
2025-11-25,1299.HK,149.62,152.72,147.24,148.82,122317065,18203262784.08
2025-11-26,1299.HK,151.56,153.22,149.61,152.2,85067080,12946979097.84
2025-11-27,1299.HK,146.88,149.7,143.85,148.01,94558966,13995935598.59
2025-11-28,1299.HK,146.51,147.43,142.44,145.22,88408257,12838658544.14
2025-12-01,1299.HK,147.27,150.05,145.35,146.47,103177329,15112014515.85
2025-12-02,1299.HK,147.05,149.62,144.78,146.46,109192129,15992768811.42
2025-12-03,1299.HK,148.76,150.78,146.52,147.83,69826616,10322753213.35
2025-12-04,1299.HK,144.97,147.96,143.19,146.74,84061604,12334828496.4
2025-12-05,1299.HK,146.76,147.94,144.17,146.18,81289438,11883154977.46
2025-12-08,1299.HK,145.85,146.31,143.37,145.66,88029470,12822265805.18
2025-12-09,1299.HK,143.38,145.21,142.25,143.16,83118010,11898951332.02
2025-12-10,1299.HK,147.64,148.31,143.04,146.33,98423937,14402178416.34
2025-12-11,1299.HK,151.35,153.16,150.04,152.48,92098563,14043538704.04
2025-12-12,1299.HK,152.67,154.45,148.12,151.39,107515552,16276991592.31
2025-12-15,1299.HK,151.2,154.17,149.68,150.91,83276786,12567019561.51
2025-12-16,1299.HK,153.06,156.47,150.99,152.09,81183597,12347317934.55
2025-12-17,1299.HK,150.02,152.84,148.14,150.51,85365417,12848141632.13
2025-12-18,1299.HK,152.24,154.79,150.48,152.14,86201277,13114315475.6
2025-12-19,1299.HK,147.26,148.68,145.67,146.56,84927040,12446918634.82
2025-12-22,1299.HK,145.2,148.91,142.48,146.16,96222226,14063675473.64
2025-12-23,1299.HK,141.19,144.27,139.58,141.77,97312062,13795444657.69
2025-12-24,1299.HK,143.49,145.72,141.14,143.65,90881905,13054951735.87
2025-12-25,1299.HK,142.03,144.88,138.94,142.02,90064474,12791078164.12
2025-12-26,1299.HK,145.06,146.31,142.12,144.97,70786506,10262068106.33
2025-12-29,1299.HK,148.3,149.16,147.47,148.17,79547998,11786347860.79
2025-12-30,1299.HK,149.96,151.74,145.66,148.64,85711425,12739801143.36
2025-12-31,1299.HK,149.36,150.52,145.38,147.64,88955624,13133656938.79
2026-01-01,1299.HK,142.51,145.93,141.04,144.56,106583815,15407772623.14
2026-01-02,1299.HK,144.73,146.83,140.77,144.08,96344918,13881260845.72
2026-01-05,1299.HK,143.33,144.87,141.33,143.14,79047682,11314560006.48
2026-01-06,1299.HK,142.86,144.94,139.49,141.49,81226039,11492315424.42
2026-01-07,1299.HK,141.73,142.64,139.97,141.27,95408215,13478187858.55
2026-01-08,1299.HK,143.66,145.17,141.12,143.41,98062739,14063074484.99
2026-01-09,1299.HK,140.77,144.07,138.36,140.86,108082280,15224893219.94
2026-01-12,1299.HK,138.67,139.14,135.15,138.1,92408734,12761449555.97
2026-01-13,1299.HK,135.02,138.15,133.06,134.13,98788875,13250599160.25
2026-01-14,1299.HK,133.38,134.29,130.68,133.6,75613065,10101944521.17
2026-01-15,1299.HK,138.18,139.08,135.61,137.7,80849417,11133246572.27
2026-01-16,1299.HK,137.61,138.33,134.74,136.97,87743062,12018430880.83
2026-01-19,1299.HK,138.86,141.66,137.4,138.27,108614117,15017707635.53
2026-01-20,1299.HK,138.86,141.54,136.56,138.57,78158006,10830345694.79
2026-01-21,1299.HK,135.65,137.91,132.69,135.03,91001035,12287754507.58
2026-01-22,1299.HK,137.33,140.1,132.76,135.47,82421601,11165358579.97
2026-01-23,1299.HK,136.72,139.44,135.54,136.76,87802721,12008114946.67
2026-01-26,1299.HK,136.5,139.36,133.55,137.04,85796551,11757682644.85
2026-01-27,1299.HK,137.42,138.36,133.86,136.59,93275147,12740861374.44
2026-01-28,1299.HK,135.4,137.72,132.69,135.33,110117703,14902758618.47
2026-01-29,1299.HK,134.96,136.0,132.06,134.8,110062124,14836296324.91
2026-01-30,1299.HK,134.9,136.95,131.57,134.59,89509349,12047004465.39
2026-02-02,1299.HK,136.42,138.95,132.51,135.43,87425984,11840019795.3
2026-02-03,1299.HK,134.64,136.21,133.7,134.88,88104191,11883244916.89
2026-02-04,1299.HK,138.03,141.06,136.16,137.66,81537891,11224841495.41
2026-02-05,1299.HK,139.78,142.96,137.19,139.04,83102426,11554573542.12
2026-02-06,1299.HK,137.64,140.9,137.14,138.95,85574231,11890317111.96
2026-02-09,1299.HK,144.12,146.94,140.29,141.68,88767196,12576122781.31
2026-02-10,1299.HK,134.33,136.74,131.37,135.61,86244725,11695268755.55
2026-02-11,1299.HK,138.65,140.55,137.89,138.4,101390969,14032481966.71
2026-02-12,1299.HK,138.83,140.66,135.38,137.73,81847954,11272934924.68
2026-02-13,1299.HK,138.09,139.22,135.73,137.49,91629913,12597768811.86
2026-02-16,1299.HK,135.45,136.53,133.26,135.4,99438395,13464363256.61
2026-02-17,1299.HK,132.54,133.4,131.09,132.36,86480849,11446855479.62
2026-02-18,1299.HK,133.1,135.35,131.65,133.26,82708016,11021410000.87
2026-02-19,1299.HK,137.69,139.44,136.54,137.5,76768765,10556001753.07
2026-02-20,1299.HK,135.35,139.56,133.73,136.94,105085892,14390352723.95
2026-02-23,1299.HK,135.5,137.82,134.06,134.77,99134932,13360615934.03
2026-02-24,1299.HK,137.48,140.41,135.43,136.91,86972867,11907500235.4
2026-02-25,1299.HK,134.73,136.77,134.05,134.98,78323874,10572381447.62
2026-02-26,1299.HK,132.18,134.93,130.4,131.75,97530815,12849268380.4
2026-02-27,1299.HK,131.48,132.9,130.82,131.57,100485915,13220624391.76
2026-03-02,1299.HK,129.04,130.92,126.83,129.23,83825826,10833181606.36
2026-03-03,1299.HK,128.13,132.79,127.27,129.71,109604418,14216446479.55
2026-03-04,1299.HK,130.79,134.28,128.57,131.38,120105608,15779571873.01
2026-03-05,1299.HK,130.81,131.71,128.86,131.23,110924983,14556375404.2
2026-03-06,1299.HK,131.69,132.34,128.23,130.48,80518908,10505959160.34
2026-03-09,1299.HK,132.82,134.69,130.52,132.85,102123552,13567347586.93
2026-03-10,1299.HK,130.32,133.74,128.85,130.94,87811309,11497955602.68
2026-03-11,1299.HK,132.96,135.12,130.3,132.15,100344038,13260432814.85
2026-03-12,1299.HK,129.55,132.05,127.8,129.48,84604700,10954845563.57
2026-03-13,1299.HK,124.43,125.83,122.93,125.27,96814283,12127533518.69
2026-03-16,1299.HK,122.64,125.45,120.92,123.0,105951617,13032032812.63
2026-03-17,1299.HK,122.78,125.38,121.57,122.81,86090535,10572633237.33
2026-03-18,1299.HK,122.74,124.57,120.59,122.92,86050159,10577454149.56
2026-03-19,1299.HK,127.76,129.92,126.31,127.19,106120775,13497541199.1
2026-03-20,1299.HK,127.71,130.37,125.06,127.55,93736250,11955825086.21
2026-03-23,1299.HK,124.8,127.04,123.05,126.15,94244566,11889228663.13
2026-03-24,1299.HK,128.92,129.98,126.62,128.36,84299203,10820755301.37
2026-03-25,1299.HK,130.97,133.35,129.04,131.43,91974555,12088066564.45
2026-03-26,1299.HK,133.5,136.26,132.28,134.15,94784234,12715540272.47
2026-03-27,1299.HK,133.04,135.41,132.01,133.47,83320480,11121145744.05
2026-03-30,1299.HK,135.56,137.15,131.7,134.12,86710687,11630019832.77
2026-03-31,1299.HK,131.58,134.43,129.49,130.94,81711318,10699260750.83
2026-04-01,1299.HK,134.41,135.22,133.36,134.48,111390593,14979548375.26
2026-04-02,1299.HK,133.45,135.81,130.89,132.82,96432276,12808237741.75
2026-04-03,1299.HK,129.84,130.77,128.58,129.72,85656160,11110954480.98
2026-04-06,1299.HK,127.89,129.16,125.87,126.29,92812425,11721413730.83
2026-04-07,1299.HK,127.58,130.6,125.17,127.35,98574617,12553153160.47
2026-04-08,1299.HK,127.6,129.73,126.46,128.32,94936475,12182271008.09
2026-04-09,1299.HK,128.35,129.56,126.98,128.54,84934087,10917394523.02
2026-04-10,1299.HK,126.16,128.8,124.69,126.32,93095389,11759405002.45
2026-04-13,1299.HK,120.67,124.0,119.05,121.92,84596765,10314254687.29
2026-04-14,1299.HK,119.75,120.54,116.49,119.06,107757163,12829784102.59
2026-04-15,1299.HK,116.52,118.43,115.62,116.45,92893463,10817586088.28
2026-04-16,1299.HK,114.58,117.78,113.17,115.19,96064008,11065841691.0
2026-04-17,1299.HK,121.75,124.48,119.38,121.83,101264506,12337310593.06
2026-04-20,1299.HK,121.65,122.42,121.04,121.63,100782218,12258296969.56
2026-04-21,1299.HK,116.12,119.29,114.45,117.66,85580996,10069388829.08
2026-04-22,1299.HK,116.98,117.84,114.85,116.49,88964934,10363091106.8
2026-04-23,1299.HK,116.94,118.68,115.92,117.2,100105748,11732823536.4
2026-04-24,1299.HK,118.46,120.73,117.45,118.66,115040492,13651268610.49
2026-04-27,1299.HK,120.12,121.09,117.48,119.75,90279941,10811330908.77
2026-04-28,1299.HK,121.81,123.23,118.44,121.05,83854403,10150625665.34
2026-04-29,1299.HK,125.13,128.02,122.7,125.24,77802139,9743775934.69
2026-04-30,1299.HK,126.42,127.45,125.28,126.66,79319299,10046864914.27
2026-05-01,1299.HK,127.86,128.68,124.72,127.17,94178031,11976543698.25
2026-05-04,1299.HK,126.01,127.18,123.56,124.95,107102524,13382869020.46
2026-05-05,1299.HK,128.92,130.51,126.1,128.15,104990619,13454757026.64
2026-05-06,1299.HK,126.75,129.6,125.53,127.46,105242309,13414610220.8
2026-05-07,1299.HK,127.66,129.33,125.69,126.22,125238872,15807131977.58
2026-05-08,1299.HK,128.35,129.58,125.3,128.56,98795869,12700849386.63
2026-05-11,1299.HK,128.24,129.9,125.9,127.0,80080297,10170188348.84
2026-05-12,1299.HK,131.18,132.16,127.36,130.08,76779908,9987149670.01
2026-05-13,1299.HK,131.18,133.89,130.56,131.41,111006057,14586920518.89
2026-05-14,1299.HK,133.79,135.2,132.9,133.3,88633076,11815000008.6
2026-05-15,1299.HK,134.23,137.63,133.57,134.63,109486608,14739810746.63
2026-05-18,1299.HK,138.17,138.97,133.76,136.76,91334143,12491010028.89
2026-05-19,1299.HK,132.41,134.8,129.46,132.2,74669781,9871538182.81
2026-05-20,1299.HK,129.98,132.86,126.74,129.61,94061290,12191045533.52
2026-05-21,1299.HK,127.79,130.31,124.46,127.27,94740348,12057702343.02
2026-05-22,1299.HK,124.73,126.61,121.87,124.09,83817985,10400631245.68
2026-05-25,1299.HK,125.18,128.53,124.54,126.03,88335925,11133296943.88
2026-05-26,1299.HK,123.67,125.11,122.95,123.77,96054256,11888385417.98
2026-05-27,1299.HK,117.82,119.91,117.28,119.14,77097803,9185384537.85
2026-05-28,1299.HK,119.93,122.37,118.23,118.8,75514115,8971213164.58
2026-05-29,1299.HK,115.21,117.03,113.2,116.65,136638725,15938597891.71
2026-06-01,1299.HK,114.88,116.57,113.79,115.75,107405210,12432197595.68
2026-06-02,1299.HK,114.54,117.63,114.17,114.88,117466770,13494220285.64
2026-06-03,1299.HK,116.49,117.63,113.97,117.17,86611588,10148541075.5
2026-06-04,1299.HK,116.97,119.63,114.14,116.63,100144597,11679492048.36
2026-06-05,1299.HK,115.57,117.42,113.25,115.03,76626432,8814170714.29
2026-06-08,1299.HK,113.91,115.68,111.48,115.26,92326984,10641350277.84
2026-06-09,1299.HK,114.33,116.41,113.84,115.08,77440354,8911478666.52
2026-06-10,1299.HK,122.34,123.61,120.29,121.21,79063260,9583125123.28
2026-06-11,1299.HK,121.51,123.33,120.99,121.92,81267101,9908226581.35
2026-06-12,1299.HK,120.96,124.38,120.02,121.51,98595577,11979973644.15
2026-06-15,1299.HK,118.48,121.03,117.49,119.4,95667911,11422811111.17
2026-06-16,1299.HK,118.74,121.44,118.27,118.76,89197924,10593132051.11
2026-06-17,1299.HK,114.52,116.58,112.24,114.8,88688480,10181478030.01
2026-06-18,1299.HK,114.5,115.75,111.95,113.59,94150775,10694355138.49
2026-06-19,1299.HK,115.68,116.84,114.13,115.77,94566016,10948213012.13
2026-06-22,1299.HK,116.07,117.99,113.61,116.4,91796412,10684966449.78
2026-06-23,1299.HK,113.37,115.27,111.11,112.94,92454160,10441818087.68
2026-06-24,1299.HK,116.66,118.96,114.23,116.84,86502064,10106482026.08
2026-06-25,1299.HK,120.03,121.67,117.42,119.58,84030368,10048228675.75
2026-06-26,1299.HK,119.82,122.22,115.95,118.34,104001913,12307441680.46
2026-06-29,1299.HK,117.23,117.86,114.7,117.32,89176042,10461906020.68
2026-06-30,1299.HK,115.5,117.93,112.77,116.66,86887973,10136592000.07
2026-07-01,1299.HK,114.24,116.42,112.02,113.86,89519836,10192330096.44
2026-07-02,1299.HK,115.14,115.64,112.67,115.09,86100279,9909643603.43
2026-07-03,1299.HK,116.02,117.11,114.93,115.43,102928715,11880918719.78
2026-07-06,1299.HK,113.12,116.25,111.63,113.64,83867259,9531069903.67
2026-07-07,1299.HK,113.65,117.08,113.15,114.68,95972623,11006144474.87
2026-07-08,1299.HK,114.25,114.7,112.27,113.61,95875792,10892125798.49
2026-07-09,1299.HK,113.77,114.35,111.17,112.43,95412705,10726899275.04
2026-07-10,1299.HK,112.84,114.98,111.95,113.0,80419104,9087450585.75
2026-07-13,1299.HK,114.28,117.34,112.41,115.44,78871363,9105172464.85
2024-01-02,0388.HK,313.23,321.93,310.98,316.97,91084303,28871154780.31
2024-01-03,0388.HK,313.6,318.43,307.5,311.66,85218811,26559140713.26
2024-01-04,0388.HK,308.35,310.66,306.09,308.44,130596953,40281516483.64
2024-01-05,0388.HK,306.84,313.34,299.83,304.72,99273631,30250558402.85
2024-01-08,0388.HK,295.17,300.32,290.78,294.32,121005097,35614651710.76
2024-01-09,0388.HK,287.88,290.99,281.6,288.76,87396048,25236666929.39
2024-01-10,0388.HK,279.06,283.01,273.18,276.93,113008524,31295749082.72
2024-01-11,0388.HK,274.48,282.07,270.59,275.89,89494903,24691053888.14
2024-01-12,0388.HK,284.84,285.97,276.81,282.08,81330716,22941685054.67
2024-01-15,0388.HK,282.96,286.53,281.46,284.43,91015178,25887255051.14
2024-01-16,0388.HK,280.91,285.89,275.51,283.77,99228183,28158375788.43
2024-01-17,0388.HK,272.1,277.9,269.95,272.34,115774104,31529982474.4
2024-01-18,0388.HK,281.09,285.74,273.93,278.63,84235825,23470490853.65
2024-01-19,0388.HK,281.92,285.94,276.84,284.31,86447970,24577734084.32
2024-01-22,0388.HK,269.76,275.13,265.43,268.82,87449636,23507994920.23
2024-01-23,0388.HK,274.76,281.0,268.16,272.38,80781740,22003244251.52
2024-01-24,0388.HK,267.88,270.45,262.87,268.14,115163875,30879948038.45
2024-01-25,0388.HK,264.06,267.55,261.2,263.41,81252644,21402491618.77
2024-01-26,0388.HK,269.3,272.83,266.14,269.15,90745522,24424290074.86
2024-01-29,0388.HK,264.01,266.57,259.14,263.5,110625576,29150162788.83
2024-01-30,0388.HK,262.14,265.97,259.71,263.18,95212726,25057633477.73
2024-01-31,0388.HK,275.15,276.52,272.32,274.14,124127375,34028523770.63
2024-02-01,0388.HK,276.56,279.45,269.3,274.49,97224968,26687029573.55
2024-02-02,0388.HK,275.81,279.07,274.28,275.99,82458548,22757680599.94
2024-02-05,0388.HK,288.11,290.1,285.0,288.87,116666920,33701765691.31
2024-02-06,0388.HK,292.76,297.43,285.74,292.04,109809340,32068518612.85
2024-02-07,0388.HK,287.77,293.8,286.61,288.78,106588727,30780536698.19
2024-02-08,0388.HK,302.98,304.61,297.03,301.33,95159685,28674610809.11
2024-02-09,0388.HK,293.44,295.74,292.5,293.73,88279981,25930616780.26
2024-02-12,0388.HK,291.84,293.06,287.59,290.28,105139031,30519758795.98
2024-02-13,0388.HK,299.63,304.95,293.93,295.71,89435046,26447108583.57
2024-02-14,0388.HK,293.82,300.39,290.03,293.31,95589891,28037703003.23
2024-02-15,0388.HK,294.58,297.89,288.29,296.05,83974445,24860617905.64
2024-02-16,0388.HK,293.56,298.08,288.74,294.28,95972265,28242804454.95
2024-02-19,0388.HK,292.28,298.51,286.74,291.89,96009530,28024400662.69
2024-02-20,0388.HK,290.03,294.97,284.17,289.18,93026693,26901469886.14
2024-02-21,0388.HK,286.8,291.78,281.51,284.27,106142019,30172892145.59
2024-02-22,0388.HK,279.12,285.65,276.59,280.07,94732472,26531452970.56
2024-02-23,0388.HK,293.92,299.17,288.37,291.09,95272387,27732999277.79
2024-02-26,0388.HK,281.75,285.97,277.42,282.29,126942431,35834589345.47
2024-02-27,0388.HK,281.91,290.27,279.62,284.11,91841938,26093380340.15
2024-02-28,0388.HK,284.6,286.97,279.03,285.04,113092388,32235788944.7
2024-02-29,0388.HK,292.57,300.33,285.57,293.68,91173504,26775697786.87
2024-03-01,0388.HK,301.07,302.05,294.82,299.12,97528597,29172961782.24
2024-03-04,0388.HK,291.23,294.65,285.48,289.87,77213895,22382214108.33
2024-03-05,0388.HK,293.79,297.97,287.99,294.86,90725274,26751400209.49
2024-03-06,0388.HK,291.19,294.35,288.11,291.91,108111218,31559106423.68
2024-03-07,0388.HK,283.36,286.87,281.69,283.09,134322490,38025846415.37
2024-03-08,0388.HK,275.28,277.43,271.78,276.16,108834394,30055503899.03
2024-03-11,0388.HK,282.44,286.38,277.26,282.52,86623176,24472729086.48
2024-03-12,0388.HK,291.74,293.92,287.03,291.29,86496589,25195335952.97
2024-03-13,0388.HK,305.03,309.61,299.72,305.19,99495687,30364942411.87
2024-03-14,0388.HK,319.47,327.54,313.85,321.35,117932245,37897551207.4
2024-03-15,0388.HK,331.53,341.58,327.87,334.87,95099814,31846462993.01
2024-03-18,0388.HK,333.53,335.29,324.63,328.83,86105779,28313834853.06
2024-03-19,0388.HK,327.38,333.42,320.79,328.38,80137481,26315822155.56
2024-03-20,0388.HK,333.05,334.25,328.56,330.58,110949467,36677259809.59
2024-03-21,0388.HK,325.44,330.69,321.2,325.58,114312237,37217917773.47
2024-03-22,0388.HK,329.52,336.63,321.37,328.09,99648155,32693635137.31
2024-03-25,0388.HK,325.61,333.03,316.32,322.48,86613078,27931119676.07
2024-03-26,0388.HK,338.27,342.35,334.9,336.47,83525290,28103692110.19
2024-03-27,0388.HK,332.19,338.38,319.71,326.58,88351645,28854241293.42
2024-03-28,0388.HK,343.06,345.97,337.22,341.7,101240941,34593888742.71
2024-03-29,0388.HK,358.32,366.06,352.91,358.5,103278798,37024958446.42
2024-04-01,0388.HK,366.95,373.71,364.12,365.27,94325381,34454381186.92
2024-04-02,0388.HK,365.39,370.81,358.79,366.0,97035935,35515226520.42
2024-04-03,0388.HK,370.92,377.68,366.36,373.17,117572156,43874531151.83
2024-04-04,0388.HK,374.48,378.72,371.56,374.8,78964972,29595840279.91
2024-04-05,0388.HK,375.87,380.36,368.45,378.49,80028286,30289522645.61
2024-04-08,0388.HK,389.92,393.02,382.6,390.84,105899885,41390360944.63
2024-04-09,0388.HK,409.04,418.76,405.37,408.56,105675584,43175048658.64
2024-04-10,0388.HK,418.8,421.44,409.63,419.87,88346240,37094337617.19
2024-04-11,0388.HK,421.61,426.21,416.09,421.7,81090125,34195659624.73
2024-04-12,0388.HK,423.97,431.45,416.73,423.18,95616805,40462876614.4
2024-04-15,0388.HK,428.98,433.61,422.71,429.25,79452973,34105520434.2
2024-04-16,0388.HK,434.01,442.81,428.3,430.24,106831498,45962706457.59
2024-04-17,0388.HK,431.24,435.1,427.27,432.01,84611873,36553242497.1
2024-04-18,0388.HK,427.45,436.23,418.44,429.57,83279587,35774672727.85
2024-04-19,0388.HK,428.72,436.31,417.48,427.31,107747499,46041723180.51
2024-04-22,0388.HK,418.94,420.28,414.85,416.51,109740419,45707472714.98
2024-04-23,0388.HK,424.05,434.04,417.91,426.89,92082337,39309037206.35
2024-04-24,0388.HK,444.36,448.95,434.37,442.27,107971244,47752230664.13
2024-04-25,0388.HK,434.7,440.36,427.43,431.6,94081194,40605629304.94
2024-04-26,0388.HK,440.62,451.32,437.13,444.23,120041048,53325803999.09
2024-04-29,0388.HK,438.36,447.46,426.81,436.11,85705509,37376873947.36
2024-04-30,0388.HK,453.55,459.13,445.11,449.39,85098603,38242511742.18
2024-05-01,0388.HK,449.33,460.44,444.78,450.03,104750010,47140382943.2
2024-05-02,0388.HK,442.76,453.19,434.55,443.12,104489001,46301262136.43
2024-05-03,0388.HK,424.27,432.56,422.17,426.36,108747697,46365699551.2
2024-05-06,0388.HK,434.29,438.3,425.95,434.18,88589397,38463581043.15
2024-05-07,0388.HK,438.97,446.07,437.38,440.57,99249607,43726359192.13
2024-05-08,0388.HK,455.51,459.35,448.84,453.44,84933377,38511882384.18
2024-05-09,0388.HK,444.58,459.07,435.66,448.33,100979201,45271882934.03
2024-05-10,0388.HK,437.44,446.01,425.25,435.55,89142383,38825682939.7
2024-05-13,0388.HK,438.48,443.11,429.94,437.94,129728440,56813192474.37
2024-05-14,0388.HK,455.0,457.89,449.56,452.4,109153522,49381001058.91
2024-05-15,0388.HK,450.65,458.45,447.53,451.68,97917119,44227281978.14
2024-05-16,0388.HK,456.93,462.48,449.39,459.14,111253690,51080608014.28
2024-05-17,0388.HK,468.71,471.72,464.64,469.57,108311259,50860149672.14
2024-05-20,0388.HK,455.68,463.88,452.73,457.5,94170340,43083270258.76
2024-05-21,0388.HK,476.4,478.05,467.42,474.84,97590456,46339700172.71
2024-05-22,0388.HK,477.16,484.04,474.85,482.44,98216629,47383597672.64
2024-05-23,0388.HK,496.12,500.81,488.56,493.82,84060049,41510295061.89
2024-05-24,0388.HK,498.05,510.74,493.66,499.4,106104126,52988475744.3
2024-05-27,0388.HK,514.11,523.8,500.67,508.61,117954781,59993266655.53
